subject,hemi,mask,annotated_feature,correlation
sub-41,right,MT,valence,-0.04150663748761837
sub-41,right,MT,arousal,-0.00883959391321677
sub-41,right,MT,pitch,0.0004597978783787451
sub-41,right,MT,amplitude,0.009981799289162166
sub-41,right,MT,music,-0.0225406190284238
sub-41,right,MT,speaking,-0.032454444032589146
sub-41,right,MT,turn_taking,-0.01810371303642432
sub-41,right,MT,mentalization,-0.027419904633282692
sub-41,right,MT,written_text,0.008562636536035406
sub-41,left,STS,pixel,-0.012409003490816976
sub-41,left,STS,hue,0.03694101159894843
sub-41,left,STS,face,-0.003756112498690684
sub-41,left,STS,num_agents,0.008135670722076365
sub-41,left,STS,social,-0.016896211692036412
sub-41,left,STS,valence,-0.014212677779414543
sub-41,left,STS,arousal,0.02157192745650475
sub-41,left,STS,pitch,0.00908261878324775
sub-41,left,STS,amplitude,0.017487875262054173
sub-41,left,STS,music,0.008113931237707754
sub-41,left,STS,speaking,-0.011445154615746007
sub-41,left,STS,turn_taking,-0.0005972825394592864
sub-41,left,STS,mentalization,0.01474362442921663
sub-41,left,STS,written_text,0.01809653730142762
sub-41,right,STS,pixel,-0.022663995558639485
sub-41,right,STS,hue,0.044895673229821215
sub-41,right,STS,face,0.0008733072463088922
sub-41,right,STS,num_agents,0.024787527762542463
sub-41,right,STS,social,-0.030338445940188877
sub-41,right,STS,valence,-0.03518158936760772
sub-41,right,STS,arousal,-0.00468745578781539
sub-41,right,STS,pitch,0.009654112229949486
sub-41,right,STS,amplitude,0.003796509630245479
sub-41,right,STS,music,0.021268131327117367
sub-41,right,STS,speaking,-0.0234355430879662
sub-41,right,STS,turn_taking,-0.002758389753922937
sub-41,right,STS,mentalization,-0.005667330589262953
sub-41,right,STS,written_text,0.01153170068517638
sub-41,left,temporal,pixel,-0.012993149359408387
sub-41,left,temporal,hue,0.018816771188039018
sub-41,left,temporal,face,0.00723273360871095
sub-41,left,temporal,num_agents,0.007622065806661999
sub-41,left,temporal,social,-0.012150520441273694
sub-41,left,temporal,valence,-0.0028897321411737904
sub-41,left,temporal,arousal,0.03368356327770385
sub-41,left,temporal,pitch,-0.010929182840186928
sub-41,left,temporal,amplitude,0.015104192346140343
sub-41,left,temporal,music,0.007958201913728315
sub-41,left,temporal,speaking,-0.0009503441655174148
sub-41,left,temporal,turn_taking,0.0062574296886080145
sub-41,left,temporal,mentalization,0.019634786096605624
sub-41,left,temporal,written_text,0.02705222764252604
sub-41,right,temporal,pixel,0.0009660141755622071
sub-41,right,temporal,hue,0.03741475758012259
sub-41,right,temporal,face,0.004843038972522397
sub-41,right,temporal,num_agents,0.013415023700986321
sub-41,right,temporal,social,-0.01345439498404494
sub-41,right,temporal,valence,-0.010842580805355799
sub-41,right,temporal,arousal,0.005599402154011943
sub-41,right,temporal,pitch,0.007864227732453039
sub-41,right,temporal,amplitude,0.006441407354622755
sub-41,right,temporal,music,0.005458867117040448
sub-41,right,temporal,speaking,-0.004615628711493496
sub-41,right,temporal,turn_taking,0.005760313142940675
sub-41,right,temporal,mentalization,0.011292939448040185
sub-41,right,temporal,written_text,0.013870807800031172
sub-41,left,frontal,pixel,0.026953780185375514
sub-41,left,frontal,hue,0.002169256620439709
sub-41,left,frontal,face,-0.017109852357956146
sub-41,left,frontal,num_agents,-0.0002693868534250594
sub-41,left,frontal,social,-0.023931191139731106
sub-41,left,frontal,valence,-0.0012954316535428313
sub-41,left,frontal,arousal,0.016883812476472
sub-41,left,frontal,pitch,0.014153267832229163
sub-41,left,frontal,amplitude,0.01959377276306053
sub-41,left,frontal,music,-0.027703302308919025
sub-41,left,frontal,speaking,-0.006208417773862936
sub-41,left,frontal,turn_taking,-0.00859358901695363
sub-41,left,frontal,mentalization,0.00924453859773772
sub-41,left,frontal,written_text,0.026243210779145376
sub-41,right,frontal,pixel,-0.00012702863149419025
sub-41,right,frontal,hue,0.03471020127845372
sub-41,right,frontal,face,0.002613301835357993
sub-41,right,frontal,num_agents,0.013818662628445224
sub-41,right,frontal,social,-0.009910458551284787
sub-41,right,frontal,valence,0.021842823381457228
sub-41,right,frontal,arousal,0.01264637051001871
sub-41,right,frontal,pitch,0.005037481912657773
sub-41,right,frontal,amplitude,0.014014122109679483
sub-41,right,frontal,music,-0.003409311074861444
sub-41,right,frontal,speaking,-0.0010010108712675378
sub-41,right,frontal,turn_taking,0.005877823550489637
sub-41,right,frontal,mentalization,0.021107093070756203
sub-41,right,frontal,written_text,0.012686528679134123
sub-45,left,MT,pixel,0.03346126741695285
sub-45,left,MT,hue,-0.016532571125316035
sub-45,left,MT,face,-0.044340854175549074
sub-45,left,MT,num_agents,-0.010244169911285971
sub-45,left,MT,social,-0.0363149506143605
sub-45,left,MT,valence,-0.04082367445122266
sub-45,left,MT,arousal,0.012293483470283306
sub-45,left,MT,pitch,-0.005892690711880943
sub-45,left,MT,amplitude,0.023139529598932687
sub-45,left,MT,music,-0.008443378575629315
sub-45,left,MT,speaking,-0.020396433092116
sub-45,left,MT,turn_taking,-0.013017297640398759
sub-45,left,MT,mentalization,-0.021363412394735732
sub-45,left,MT,written_text,0.015857521458665733
sub-45,right,MT,pixel,0.0014677223780108436
sub-45,right,MT,hue,0.00047301487949103567
sub-45,right,MT,face,-0.014045947517044632
sub-45,right,MT,num_agents,0.0036007744836028628
sub-45,right,MT,social,-0.012642183241580564
sub-45,right,MT,valence,-0.010061761205598643
sub-45,right,MT,arousal,0.014946894448561125
sub-45,right,MT,pitch,-0.0016614360773606156
sub-45,right,MT,amplitude,0.012418547208050808
sub-45,right,MT,music,0.010297438819576276
sub-45,right,MT,speaking,-0.009644736984523951
sub-45,right,MT,turn_taking,-0.0012696399180320902
sub-45,right,MT,mentalization,-0.0060277374790870105
sub-45,right,MT,written_text,0.004470283971098356
sub-45,left,STS,pixel,0.026274770958330775
sub-45,left,STS,hue,0.012008071181356612
sub-45,left,STS,face,-0.00025915996847956484
sub-45,left,STS,num_agents,-0.010671363625870709
sub-45,left,STS,social,0.0010625369578283154
sub-45,left,STS,valence,0.010313359714008971
sub-45,left,STS,arousal,0.004885561634247309
sub-45,left,STS,pitch,-0.0029946305330372813
sub-45,left,STS,amplitude,-0.012870269358646238
sub-45,left,STS,music,-0.032816945950245466
sub-45,left,STS,speaking,0.0023145664144733026
sub-45,left,STS,turn_taking,0.006659257357429271
sub-45,left,STS,mentalization,-0.0027668531506732045
sub-45,left,STS,written_text,-0.0020846505374280655
sub-45,right,STS,pixel,0.031318970206984424
sub-45,right,STS,hue,-0.023079682176977524
sub-45,right,STS,face,-0.009710493001416706
sub-45,right,STS,num_agents,-0.014817508047336307
sub-45,right,STS,social,-0.013486758156786587
sub-45,right,STS,valence,0.009123897493018979
sub-45,right,STS,arousal,0.006929470306484894
sub-45,right,STS,pitch,-0.010143295960287067
sub-45,right,STS,amplitude,-0.009756514050140446
sub-45,right,STS,music,-0.04170325112155754
sub-45,right,STS,speaking,0.002414614844317835
sub-45,right,STS,turn_taking,0.0035734247184602413
sub-45,right,STS,mentalization,-0.013388100505015757
sub-45,right,STS,written_text,0.0005691852878535154
sub-45,left,temporal,pixel,0.013940435114270499
sub-45,left,temporal,hue,-0.0017771377758996354
sub-45,left,temporal,face,0.002338204190433663
sub-45,left,temporal,num_agents,-0.0004153122369879896
sub-45,left,temporal,social,-0.004319181000319657
sub-45,left,temporal,valence,-0.0016144676589194566
sub-45,left,temporal,arousal,0.02087483084738658
sub-45,left,temporal,pitch,-0.000792261512545525
sub-45,left,temporal,amplitude,0.009192795454093268
sub-45,left,temporal,music,-0.013322932037668054
sub-45,left,temporal,speaking,0.009598921443826128
sub-45,left,temporal,turn_taking,0.008196724005921639
sub-45,left,temporal,mentalization,0.009906669400446206
sub-45,left,temporal,written_text,0.0166168235090615
sub-45,right,temporal,pixel,0.04490012719915698
sub-45,right,temporal,hue,-0.013940185196577444
sub-45,right,temporal,face,-0.006286450365984472
sub-45,right,temporal,num_agents,-0.005840375030678452
sub-45,right,temporal,social,-0.016853181330732256
sub-45,right,temporal,valence,-0.02463521517589662
sub-45,right,temporal,arousal,-0.018618476023345227
sub-45,right,temporal,pitch,0.005269109496286695
sub-45,right,temporal,amplitude,-0.018560415851472604
sub-45,right,temporal,music,-0.035433778077091665
sub-45,right,temporal,speaking,0.003492805528771099
sub-45,right,temporal,turn_taking,0.0006432724970053871
sub-45,right,temporal,mentalization,-0.01885848375120528
sub-45,right,temporal,written_text,0.005375366790845947
sub-45,left,frontal,pixel,0.046037885229441154
sub-45,left,frontal,hue,-0.03108775903410625
sub-45,left,frontal,face,-0.017918521365943598
sub-45,left,frontal,num_agents,-0.00270667535583846
sub-45,left,frontal,social,-0.02231840419604065
sub-45,left,frontal,valence,-0.04465311690707875
sub-45,left,frontal,arousal,0.009266314562718205
sub-45,left,frontal,pitch,0.0030596664939067505
sub-45,left,frontal,amplitude,-0.0015189278095551913
sub-45,left,frontal,music,-0.028243737929306026
sub-45,left,frontal,speaking,-0.0011372922865815092
sub-45,left,frontal,turn_taking,-0.0038490541140075905
sub-45,left,frontal,mentalization,-0.014401649930179297
sub-45,left,frontal,written_text,0.009028346771017109
sub-45,right,frontal,pixel,0.04466227736497157
sub-45,right,frontal,hue,-0.049143227294931174
sub-45,right,frontal,face,-0.032319547846996546
sub-45,right,frontal,num_agents,-0.007989952530818474
sub-45,right,frontal,social,-0.017104296134356736
sub-45,right,frontal,valence,-0.011244573175931144
sub-45,right,frontal,arousal,-0.006188123725475658
sub-45,right,frontal,pitch,0.0034699554855908876
sub-45,right,frontal,amplitude,0.006136804939181459
sub-45,right,frontal,music,-0.03210537214202813
sub-45,right,frontal,speaking,0.002028325621468396
sub-45,right,frontal,turn_taking,-0.008036899779304687
sub-45,right,frontal,mentalization,-0.02050030329264591
sub-45,right,frontal,written_text,0.008725356805682136
sub-46,left,MT,pixel,0.005552887002597407
sub-46,left,MT,hue,-0.011626631392943166
sub-46,left,MT,face,0.003751149776890806
sub-46,left,MT,num_agents,-0.0022434626437852667
sub-46,left,MT,social,0.011370547891157124
sub-46,left,MT,valence,-0.022552265161532303
sub-46,left,MT,arousal,-0.004197706915487521
sub-46,left,MT,pitch,0.004441175017298625
sub-46,left,MT,amplitude,-0.00571548094582251
sub-46,left,MT,music,-0.01852031514155899
sub-46,left,MT,speaking,0.013553695929233882
sub-46,left,MT,turn_taking,0.00925297072982208
sub-46,left,MT,mentalization,0.0002183226978062939
sub-46,left,MT,written_text,0.003728156960021763
sub-46,right,MT,pixel,0.024224345842717303
sub-46,right,MT,hue,-0.014629131441534177
sub-46,right,MT,face,-0.010359690142443109
sub-46,right,MT,num_agents,-0.005374503891478614
sub-46,right,MT,social,-0.01381743345842269
sub-46,right,MT,valence,-0.02149409308448706
sub-46,right,MT,arousal,-0.021401565052899002
sub-46,right,MT,pitch,0.00026189933183235734
sub-46,right,MT,amplitude,-0.004807286954133134
sub-46,right,MT,music,-0.021122089209624162
sub-46,right,MT,speaking,-0.0022283376097838033
sub-46,right,MT,turn_taking,-0.0030975465259409285
sub-46,right,MT,mentalization,-0.01349883017569719
sub-46,right,MT,written_text,0.005424107221098135
sub-46,left,STS,pixel,0.013381803421302877
sub-46,left,STS,hue,-0.0201301774175916
sub-46,left,STS,face,0.006716695219723027
sub-46,left,STS,num_agents,-0.0016355334883146645
sub-46,left,STS,social,0.01463272827547835
sub-46,left,STS,valence,0.010571239905438281
sub-46,left,STS,arousal,-0.005057877324130996
sub-46,left,STS,pitch,-0.0010334458450142582
sub-46,left,STS,amplitude,-0.016648558421362723
sub-46,left,STS,music,-0.04196162380273942
sub-46,left,STS,speaking,0.01998311668351736
sub-46,left,STS,turn_taking,0.015302589726417471
sub-46,left,STS,mentalization,0.0007151069253070503
sub-46,left,STS,written_text,-0.001447725268119204
sub-46,right,STS,pixel,0.022051595957037012
sub-46,right,STS,hue,-0.005637565433149144
sub-46,right,STS,face,0.008063883158182954
sub-46,right,STS,num_agents,-0.008745491861630572
sub-46,right,STS,social,0.013432123778128533
sub-46,right,STS,valence,0.004693955861866613
sub-46,right,STS,arousal,-0.011510301278251006
sub-46,right,STS,pitch,-0.0025999119690972242
sub-46,right,STS,amplitude,-0.02212434649183622
sub-46,right,STS,music,-0.028737487893375796
sub-46,right,STS,speaking,0.020166662563442912
sub-46,right,STS,turn_taking,0.016599285970571847
sub-46,right,STS,mentalization,-0.0029863832516530487
sub-46,right,STS,written_text,0.004160592064885861
sub-46,left,temporal,pixel,0.011922166171780619
sub-46,left,temporal,hue,0.009821462632471321
sub-46,left,temporal,face,0.009864017769704098
sub-46,left,temporal,num_agents,-0.0014817784380737776
sub-46,left,temporal,social,0.01394517943835356
sub-46,left,temporal,valence,-0.009209496464826087
sub-46,left,temporal,arousal,0.004977661445896612
sub-46,left,temporal,pitch,0.030351544664201684
sub-46,left,temporal,amplitude,-0.0007114864674656891
sub-46,left,temporal,music,-0.014904628007829194
sub-46,left,temporal,speaking,0.016438598800356537
sub-46,left,temporal,turn_taking,0.009677350531857289
sub-46,left,temporal,mentalization,0.011356573286203498
sub-46,left,temporal,written_text,0.0037709091601668228
sub-46,right,temporal,pixel,0.024566214194975084
sub-46,right,temporal,hue,0.001025337977626268
sub-46,right,temporal,face,0.018036775581373943
sub-46,right,temporal,num_agents,-0.0113015510033233
sub-46,right,temporal,social,0.0276977819450051
sub-46,right,temporal,valence,-0.001402665307611504
sub-46,right,temporal,arousal,0.001591019722765076
sub-46,right,temporal,pitch,0.006837441980397787
sub-46,right,temporal,amplitude,-0.01698097626938836
sub-46,right,temporal,music,-0.027790523247909576
sub-46,right,temporal,speaking,0.028839516449826602
sub-46,right,temporal,turn_taking,0.018825330373304937
sub-46,right,temporal,mentalization,0.005542047845308118
sub-46,right,temporal,written_text,0.0010124708923823055
sub-46,left,frontal,pixel,0.024246076866852716
sub-46,left,frontal,hue,0.004883392334957689
sub-46,left,frontal,face,0.0040023589883177325
sub-46,left,frontal,num_agents,-0.007875785783736806
sub-46,left,frontal,social,0.012163270218278972
sub-46,left,frontal,valence,-0.0239120009130945
sub-46,left,frontal,arousal,0.010776010636071648
sub-46,left,frontal,pitch,0.025420515002615204
sub-46,left,frontal,amplitude,-7.04572457532464e-05
sub-46,left,frontal,music,-0.015241626614253807
sub-46,left,frontal,speaking,0.012184633099514966
sub-46,left,frontal,turn_taking,0.004632666113533428
sub-46,left,frontal,mentalization,0.006618333964957075
sub-46,left,frontal,written_text,0.009857689356920897
sub-46,right,frontal,pixel,-9.639199868267977e-05
sub-46,right,frontal,hue,0.0037313230295665718
sub-46,right,frontal,face,0.002976146545535712
sub-46,right,frontal,num_agents,-0.0014615169506507245
sub-46,right,frontal,social,0.008245475437817718
sub-46,right,frontal,valence,-0.009561102686765938
sub-46,right,frontal,arousal,-0.0026440009922903034
sub-46,right,frontal,pitch,0.01287935633571469
sub-46,right,frontal,amplitude,-0.00327214327487729
sub-46,right,frontal,music,-0.005611647373165557
sub-46,right,frontal,speaking,0.007938850504624707
sub-46,right,frontal,turn_taking,0.013501705747724005
sub-46,right,frontal,mentalization,0.0016354669402829484
sub-46,right,frontal,written_text,-0.002427482096053264
sub-50,left,MT,pixel,0.025055965556310778
sub-50,left,MT,hue,-0.01665208679512099
sub-50,left,MT,face,-0.015539833510660276
sub-50,left,MT,num_agents,-0.0036877937908248054
sub-50,left,MT,social,-0.009590161284837797
sub-50,left,MT,valence,0.016184810263793818
sub-50,left,MT,arousal,0.01377236099611736
sub-50,left,MT,pitch,-0.0056976655049373074
sub-50,left,MT,amplitude,0.01615004924383855
sub-50,left,MT,music,-0.013317802742649605
sub-50,left,MT,speaking,0.0027989934531873558
sub-50,left,MT,turn_taking,0.0016680252773570339
sub-50,left,MT,mentalization,-0.005089166611898633
sub-50,left,MT,written_text,0.0037761449992050576
sub-50,right,MT,pixel,0.009006298357747557
sub-50,right,MT,hue,0.011315473659793478
sub-50,right,MT,face,-0.006939707654781979
sub-50,right,MT,num_agents,0.003917773907836191
sub-50,right,MT,social,-0.011781315946679714
sub-50,right,MT,valence,0.018128389084157686
sub-50,right,MT,arousal,-0.00021981862221432562
sub-50,right,MT,pitch,-0.00048627989586508995
sub-50,right,MT,amplitude,0.006753395353604179
sub-50,right,MT,music,-0.003066952147549933
sub-50,right,MT,speaking,-0.003692765530699347
sub-50,right,MT,turn_taking,0.010279160925462355
sub-50,right,MT,mentalization,0.001956317209268104
sub-50,right,MT,written_text,-0.001816647091361887
sub-50,left,STS,pixel,-0.005949575427882041
sub-50,left,STS,hue,0.004221019645657126
sub-50,left,STS,face,0.011296216695527307
sub-50,left,STS,num_agents,0.004079593252121366
sub-50,left,STS,social,0.01604931575525316
sub-50,left,STS,valence,0.04489136679493716
sub-50,left,STS,arousal,0.005610562023377095
sub-50,left,STS,pitch,0.0016552242890777024
sub-50,left,STS,amplitude,0.000581131243446794
sub-50,left,STS,music,8.611541625381919e-05
sub-50,left,STS,speaking,0.01574239151005304
sub-50,left,STS,turn_taking,0.014396915245520734
sub-50,left,STS,mentalization,0.007610370366756051
sub-50,left,STS,written_text,-0.012146142857872775
sub-50,right,STS,pixel,0.015109600083328317
sub-50,right,STS,hue,-0.014692246644415919
sub-50,right,STS,face,-0.00908850422604433
sub-50,right,STS,num_agents,-0.012291418920241933
sub-50,right,STS,social,0.004560681278691966
sub-50,right,STS,valence,-0.005388542751585384
sub-50,right,STS,arousal,-0.0038708351924698634
sub-50,right,STS,pitch,0.010042279843305016
sub-50,right,STS,amplitude,0.004403440917032446
sub-50,right,STS,music,-0.00856035024719626
sub-50,right,STS,speaking,0.010667974341526693
sub-50,right,STS,turn_taking,0.00522382726218856
sub-50,right,STS,mentalization,-0.005997077374707097
sub-50,right,STS,written_text,0.0014627193858477551
sub-50,left,temporal,pixel,0.011229670117873078
sub-50,left,temporal,hue,6.624691230696476e-05
sub-50,left,temporal,face,0.004821191729398134
sub-50,left,temporal,num_agents,-0.0032845431543154576
sub-50,left,temporal,social,0.007696495384414915
sub-50,left,temporal,valence,-0.018174810984850007
sub-50,left,temporal,arousal,0.008801118115805796
sub-50,left,temporal,pitch,-0.00018550948415815597
sub-50,left,temporal,amplitude,0.001740574707178378
sub-50,left,temporal,music,-0.00975501592231461
sub-50,left,temporal,speaking,0.014563601723983171
sub-50,left,temporal,turn_taking,0.014296493603885352
sub-50,left,temporal,mentalization,0.002848903419190745
sub-50,left,temporal,written_text,0.0013971504891159643
sub-50,right,temporal,pixel,0.012351561998300183
sub-50,right,temporal,hue,-0.019324489510313052
sub-50,right,temporal,face,-0.017845307420991382
sub-50,right,temporal,num_agents,-0.012020400864718941
sub-50,right,temporal,social,-0.0009793358161305891
sub-50,right,temporal,valence,-0.03673121547799657
sub-50,right,temporal,arousal,0.01161091343306266
sub-50,right,temporal,pitch,0.01985403448057187
sub-50,right,temporal,amplitude,0.013981792865725788
sub-50,right,temporal,music,-0.00651185635024655
sub-50,right,temporal,speaking,0.007114695130313292
sub-50,right,temporal,turn_taking,-0.0009229188959587896
sub-50,right,temporal,mentalization,-0.0071961986247466025
sub-50,right,temporal,written_text,0.0007930374990552519
sub-50,left,frontal,pixel,0.0021481593986338796
sub-50,left,frontal,hue,0.012552337349529222
sub-50,left,frontal,face,0.0095618866368506
sub-50,left,frontal,num_agents,-0.001198318503902627
sub-50,left,frontal,social,0.01613657170477112
sub-50,left,frontal,valence,0.020427249649212924
sub-50,left,frontal,arousal,0.022191329215959732
sub-50,left,frontal,pitch,0.0010959975264272404
sub-50,left,frontal,amplitude,0.008609865965174749
sub-50,left,frontal,music,-0.0044096628389925065
sub-50,left,frontal,speaking,0.014532898166825407
sub-50,left,frontal,turn_taking,0.022272004135012166
sub-50,left,frontal,mentalization,0.004504660538780711
sub-50,left,frontal,written_text,-0.006768764640493674
sub-50,right,frontal,pixel,0.036805085356118254
sub-50,right,frontal,hue,-0.020999010304797297
sub-50,right,frontal,face,-0.023135905307208677
sub-50,right,frontal,num_agents,-0.011975531828187839
sub-50,right,frontal,social,-0.022464970097108305
sub-50,right,frontal,valence,-0.019360415537921224
sub-50,right,frontal,arousal,-0.011586827022961906
sub-50,right,frontal,pitch,-0.010366611085735592
sub-50,right,frontal,amplitude,-0.0020776660923760987
sub-50,right,frontal,music,-0.022489357176334237
sub-50,right,frontal,speaking,-0.004972485104153818
sub-50,right,frontal,turn_taking,-0.004516996578452019
sub-50,right,frontal,mentalization,-0.01250823650162759
sub-50,right,frontal,written_text,0.004496469527106889
sub-51,left,MT,pixel,0.04466467053204727
sub-51,left,MT,hue,-0.04175210102800995
sub-51,left,MT,face,-0.030296234616678585
sub-51,left,MT,num_agents,-0.008849067458690341
sub-51,left,MT,social,-0.013226306059458988
sub-51,left,MT,valence,0.0020780665071075516
sub-51,left,MT,arousal,-0.01222322288209648
sub-51,left,MT,pitch,-0.0033720645485181486
sub-51,left,MT,amplitude,0.003394489199010757
sub-51,left,MT,music,-0.034393152398259116
sub-51,left,MT,speaking,0.0010797577491250313
sub-51,left,MT,turn_taking,-0.013127500678208717
sub-51,left,MT,mentalization,-0.027208298702166334
sub-51,left,MT,written_text,0.014388761394963197
sub-51,right,MT,pixel,0.04377026816933565
sub-51,right,MT,hue,-0.04247574697194586
sub-51,right,MT,face,-0.025961977598502616
sub-51,right,MT,num_agents,-0.0143635951090269
sub-51,right,MT,social,-0.009113145649187212
sub-51,right,MT,valence,0.020041260934164973
sub-51,right,MT,arousal,-0.012012846198986698
sub-51,right,MT,pitch,-0.0034019533552745265
sub-51,right,MT,amplitude,-0.0008944551072129683
sub-51,right,MT,music,-0.038299669277104834
sub-51,right,MT,speaking,0.0037537428764280478
sub-51,right,MT,turn_taking,-0.008128038220044204
sub-51,right,MT,mentalization,-0.02488477707780112
sub-51,right,MT,written_text,0.004868639924986697
sub-51,left,STS,pixel,0.03482906296089388
sub-51,left,STS,hue,-0.04260797729944344
sub-51,left,STS,face,-0.023139775316156238
sub-51,left,STS,num_agents,-0.006512224017511224
sub-51,left,STS,social,-0.010563247878368508
sub-51,left,STS,valence,-0.01079882153047034
sub-51,left,STS,arousal,-0.005831314736109334
sub-51,left,STS,pitch,0.006787345054219522
sub-51,left,STS,amplitude,0.009224903928786964
sub-51,left,STS,music,-0.028567242504766572
sub-51,left,STS,speaking,0.004497106814288921
sub-51,left,STS,turn_taking,-0.00791818477843054
sub-51,left,STS,mentalization,-0.017576792592176947
sub-51,left,STS,written_text,0.012876749808488441
sub-51,right,STS,pixel,0.0487947428740664
sub-51,right,STS,hue,-0.037472491437587296
sub-51,right,STS,face,-0.026943485191494834
sub-51,right,STS,num_agents,-0.012553051833716163
sub-51,right,STS,social,-0.0021310299572844553
sub-51,right,STS,valence,0.038325129908479104
sub-51,right,STS,arousal,-0.016532047276862298
sub-51,right,STS,pitch,-0.0038706755793540795
sub-51,right,STS,amplitude,-0.003444133377309602
sub-51,right,STS,music,-0.049961199825666755
sub-51,right,STS,speaking,0.007502233643183263
sub-51,right,STS,turn_taking,-0.003522499152056877
sub-51,right,STS,mentalization,-0.02493689284982081
sub-51,right,STS,written_text,0.0026414763279319236
sub-51,left,temporal,pixel,0.03631781059114692
sub-51,left,temporal,hue,-0.041273668268392794
sub-51,left,temporal,face,-0.013137284057539753
sub-51,left,temporal,num_agents,-0.011442668157378717
sub-51,left,temporal,social,0.008343657082016986
sub-51,left,temporal,valence,0.05241438397152819
sub-51,left,temporal,arousal,-0.00797719764222621
sub-51,left,temporal,pitch,0.0056837926826969025
sub-51,left,temporal,amplitude,0.003374072454064889
sub-51,left,temporal,music,-0.03206124036044838
sub-51,left,temporal,speaking,0.019451593675869284
sub-51,left,temporal,turn_taking,0.003029326138476483
sub-51,left,temporal,mentalization,-0.010636950619101613
sub-51,left,temporal,written_text,0.00420743414131578
sub-51,right,temporal,pixel,0.04613131457960609
sub-51,right,temporal,hue,-0.026096787784344995
sub-51,right,temporal,face,-0.01867338427465624
sub-51,right,temporal,num_agents,-0.013836281021647145
sub-51,right,temporal,social,0.0010622053165825623
sub-51,right,temporal,valence,0.03707602652848709
sub-51,right,temporal,arousal,-0.005802952757405496
sub-51,right,temporal,pitch,-0.0038650106040310716
sub-51,right,temporal,amplitude,0.0006591858735706229
sub-51,right,temporal,music,-0.03505133248527014
sub-51,right,temporal,speaking,0.010724177000724257
sub-51,right,temporal,turn_taking,-0.001149236958872529
sub-51,right,temporal,mentalization,-0.014518814495727143
sub-51,right,temporal,written_text,0.004236623646267191
sub-51,left,frontal,pixel,0.04797528622280405
sub-51,left,frontal,hue,-0.04126655419968837
sub-51,left,frontal,face,-0.03146846371221104
sub-51,left,frontal,num_agents,-0.010197193000204259
sub-51,left,frontal,social,-0.010303715464763899
sub-51,left,frontal,valence,0.02120638087668583
sub-51,left,frontal,arousal,-0.010398735017079871
sub-51,left,frontal,pitch,-0.004213981665482204
sub-51,left,frontal,amplitude,0.006711616756127739
sub-51,left,frontal,music,-0.04555828628900027
sub-51,left,frontal,speaking,0.00488343071746075
sub-51,left,frontal,turn_taking,-0.006859794324601404
sub-51,left,frontal,mentalization,-0.020632234646604103
sub-51,left,frontal,written_text,0.008392863540201613
sub-51,right,frontal,pixel,0.0546941144313866
sub-51,right,frontal,hue,-0.036527508208972846
sub-51,right,frontal,face,-0.03402189151584644
sub-51,right,frontal,num_agents,-0.009915398812265285
sub-51,right,frontal,social,-0.014120117353069525
sub-51,right,frontal,valence,0.023641222040758303
sub-51,right,frontal,arousal,-0.005198414769646119
sub-51,right,frontal,pitch,-0.00604707938113053
sub-51,right,frontal,amplitude,0.006546387764159144
sub-51,right,frontal,music,-0.04654290691269326
sub-51,right,frontal,speaking,0.00024903795360488323
sub-51,right,frontal,turn_taking,-0.008182415168402572
sub-51,right,frontal,mentalization,-0.024250869967200085
sub-51,right,frontal,written_text,0.005046704394596399
sub-53,left,MT,pixel,0.016145470008981838
sub-53,left,MT,hue,-0.013169267138145513
sub-53,left,MT,face,-0.017049611801464012
sub-53,left,MT,num_agents,-0.001077873586988115
sub-53,left,MT,social,-0.022914635235199394
sub-53,left,MT,valence,-0.036487883316786415
sub-53,left,MT,arousal,-0.007993444686624461
sub-53,left,MT,pitch,0.01658624714422326
sub-53,left,MT,amplitude,0.004426288154852192
sub-53,left,MT,music,-0.00976959292198775
sub-53,left,MT,speaking,-0.010075905718583267
sub-53,left,MT,turn_taking,-0.005375504527117199
sub-53,left,MT,mentalization,-0.01039109981614782
sub-53,left,MT,written_text,0.009992141873387036
sub-53,right,MT,pixel,0.040907865223148356
sub-53,right,MT,hue,-0.026467936112166388
sub-53,right,MT,face,-0.027132094905833914
sub-53,right,MT,num_agents,-0.010233771957851084
sub-53,right,MT,social,-0.027480410858226455
sub-53,right,MT,valence,-0.023539359268942486
sub-53,right,MT,arousal,-0.00463670353430126
sub-53,right,MT,pitch,-0.0054976411714121294
sub-53,right,MT,amplitude,0.003646102109529333
sub-53,right,MT,music,-0.03418897782933677
sub-53,right,MT,speaking,-0.010356323574586594
sub-53,right,MT,turn_taking,-0.009794043241689534
sub-53,right,MT,mentalization,-0.02332376258213803
sub-53,right,MT,written_text,0.009913039166626107
sub-53,left,STS,pixel,0.03570421322736064
sub-53,left,STS,hue,-0.03200545206198927
sub-53,left,STS,face,-0.0055003888336790365
sub-53,left,STS,num_agents,-0.0119901974628677
sub-53,left,STS,social,-0.004180646614649711
sub-53,left,STS,valence,-0.03689930874864362
sub-53,left,STS,arousal,0.005043660756745668
sub-53,left,STS,pitch,-0.007772127626943467
sub-53,left,STS,amplitude,-0.009587650079473608
sub-53,left,STS,music,-0.03020853431559147
sub-53,left,STS,speaking,0.01085848698787394
sub-53,left,STS,turn_taking,0.0010700818561539267
sub-53,left,STS,mentalization,-0.018775252054423982
sub-53,left,STS,written_text,0.01046449122639842
